open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-05-01 00:00:00,1795.14,1798.31,1792.52,1798.31,3.0974,2025-05-01 00:59:59.999,5568.358411,59,2.7787,4996.349528
2025-05-01 01:00:00,1798.28,1809.43,1798.05,1808.96,8.1298,2025-05-01 01:59:59.999,14642.288389,36,2.9684,5354.885318
2025-05-01 02:00:00,1808.02,1817.28,1807.35,1809.81,15.9259,2025-05-01 02:59:59.999,28858.64016,68,15.8369,28697.386269
2025-05-01 03:00:00,1807.8,1813.92,1807.8,1812.39,0.2533,2025-05-01 03:59:59.999,458.062344,10,0.2525,456.614192
2025-05-01 04:00:00,1808.97,1808.97,1805.06,1807.93,3.4552,2025-05-01 04:59:59.999,6250.279442,8,3.4497,6240.351612
2025-05-01 05:00:00,1809.81,1816.9,1806.72,1816.9,0.7662,2025-05-01 05:59:59.999,1386.188163,16,0.6837,1236.983771
2025-05-01 06:00:00,1811.4,1811.4,1804.96,1807.29,0.4334,2025-05-01 06:59:59.999,784.45249,15,0.316,572.318801
2025-05-01 07:00:00,1805.35,1812.43,1805.1,1811.59,3.992,2025-05-01 07:59:59.999,7234.257346,13,3.876,7024.841793
2025-05-01 08:00:00,1808.53,1818.94,1808.53,1816.83,5.4387,2025-05-01 08:59:59.999,9861.187932,15,0.1535,279.095344
2025-05-01 09:00:00,1816.29,1822.29,1816.29,1822.29,6.3949,2025-05-01 09:59:59.999,11631.262721,30,5.1536,9374.500715
2025-05-01 10:00:00,1820.0,1849.31,1820.0,1848.13,57.0361,2025-05-01 10:59:59.999,105063.900743,175,56.6002,104261.284975
2025-05-01 11:00:00,1849.45,1856.74,1839.94,1845.53,3.8888,2025-05-01 11:59:59.999,7193.577565,81,3.203,5924.66227
2025-05-01 12:00:00,1846.15,1853.69,1844.76,1845.04,13.3009,2025-05-01 12:59:59.999,24577.366129,36,1.2378,2290.066765
2025-05-01 13:00:00,1847.44,1849.06,1826.1,1829.0,9.5767,2025-05-01 13:59:59.999,17583.708836,79,1.5349,2826.923293
2025-05-01 14:00:00,1827.89,1847.03,1827.89,1847.03,3.3811,2025-05-01 14:59:59.999,6192.357211,41,3.286,6017.402304
2025-05-01 15:00:00,1848.13,1870.86,1844.92,1851.7,7.7204,2025-05-01 15:59:59.999,14372.268828,145,5.5121,10263.667444
2025-05-01 16:00:00,1853.82,1868.92,1853.82,1861.31,7.6205,2025-05-01 16:59:59.999,14150.29599,51,6.2727,11641.176692
2025-05-01 17:00:00,1861.31,1861.31,1847.27,1854.39,2.935,2025-05-01 17:59:59.999,5423.888969,22,0.6657,1230.629548
2025-05-01 18:00:00,1854.98,1856.39,1848.57,1855.26,4.2172,2025-05-01 18:59:59.999,7817.163843,19,0.8411,1558.394229
2025-05-01 19:00:00,1855.25,1855.26,1840.11,1840.11,0.6425,2025-05-01 19:59:59.999,1189.22807,22,0.5292,980.464038
2025-05-01 20:00:00,1843.11,1847.45,1838.51,1839.0,1.539,2025-05-01 20:59:59.999,2837.66203,27,0.9723,1791.028721
2025-05-01 21:00:00,1841.36,1847.85,1841.36,1845.46,4.2394,2025-05-01 21:59:59.999,7814.158099,24,2.3834,4392.863622
2025-05-01 22:00:00,1842.36,1844.06,1838.41,1838.41,0.8703,2025-05-01 22:59:59.999,1602.887306,12,0.0043,7.913796
