open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-05-01 00:00:00,147.84,148.4,147.73,147.88,21.66,2025-05-01 00:59:59.999,3206.08153,28,9.376,1388.56547
2025-05-01 01:00:00,148.21,149.01,148.21,148.92,310.469,2025-05-01 01:59:59.999,46066.91181,40,295.673,43867.23855
2025-05-01 02:00:00,149.07,149.4,148.83,148.86,334.787,2025-05-01 02:59:59.999,49888.96191,59,30.415,4536.43646
2025-05-01 03:00:00,148.91,149.26,148.85,148.85,2.78,2025-05-01 03:59:59.999,414.0287,12,2.714,404.18282
2025-05-01 04:00:00,148.83,149.1,148.13,148.41,85.15,2025-05-01 04:59:59.999,12639.47563,11,4.151,617.4662
2025-05-01 05:00:00,148.41,149.44,148.41,149.19,5.65,2025-05-01 05:59:59.999,840.44497,6,5.001,743.66938
2025-05-01 06:00:00,149.19,149.19,148.41,148.63,3.32,2025-05-01 06:59:59.999,493.72813,10,3.073,457.06254
2025-05-01 07:00:00,148.63,150.19,148.52,150.1,116.1,2025-05-01 07:59:59.999,17358.96026,37,115.242,17230.8956
2025-05-01 08:00:00,149.66,150.86,149.66,150.79,14.259,2025-05-01 08:59:59.999,2148.28638,31,10.569,1592.25267
2025-05-01 09:00:00,150.55,151.68,150.49,151.58,104.519,2025-05-01 09:59:59.999,15834.88433,50,82.679,12531.05834
2025-05-01 10:00:00,151.51,152.03,151.51,152.0,35.724,2025-05-01 10:59:59.999,5420.77051,32,35.13,5330.57535
2025-05-01 11:00:00,152.02,152.27,151.44,152.01,9.177,2025-05-01 11:59:59.999,1395.30894,21,7.337,1115.70709
2025-05-01 12:00:00,151.84,152.13,151.44,152.05,111.585,2025-05-01 12:59:59.999,16936.20642,29,91.983,13962.11106
2025-05-01 13:00:00,152.13,152.4,150.75,150.75,27.757,2025-05-01 13:59:59.999,4197.96057,28,24.601,3720.73558
2025-05-01 14:00:00,150.94,153.0,150.94,153.0,118.394,2025-05-01 14:59:59.999,17934.54539,45,48.091,7319.64393
2025-05-01 15:00:00,153.01,153.97,151.03,151.76,560.34,2025-05-01 15:59:59.999,85305.3496,123,49.196,7515.60361
2025-05-01 16:00:00,151.76,152.7,151.76,151.76,38.885,2025-05-01 16:59:59.999,5914.65104,32,36.46,5545.9059
2025-05-01 17:00:00,151.83,152.58,150.95,150.95,41.72,2025-05-01 17:59:59.999,6333.28665,27,17.303,2631.85499
2025-05-01 18:00:00,151.2,151.4,150.22,151.4,128.265,2025-05-01 18:59:59.999,19394.57454,62,98.821,14947.48125
2025-05-01 19:00:00,151.08,151.11,150.47,150.47,272.653,2025-05-01 19:59:59.999,41196.60542,17,271.771,41063.73773
2025-05-01 20:00:00,150.33,150.73,149.94,150.06,80.32,2025-05-01 20:59:59.999,12063.12693,24,37.388,5608.64488
2025-05-01 21:00:00,150.38,150.96,150.38,150.68,49.462,2025-05-01 21:59:59.999,7459.3846,11,49.462,7459.3846
2025-05-01 22:00:00,150.66,150.77,150.2,150.2,9.889,2025-05-01 22:59:59.999,1488.08003,7,7.453,1122.01003
2025-05-01 23:00:00,150.56,150.74,149.98,150.56,174.719,2025-05-01 23:59:59.999,26335.61763,12,171.199,25805.53862
2025-05-02 00:00:00,150.91,151.7,150.83,151.53,38.397,2025-05-02 00:59:59.999,5807.48255,14,38.33,5797.37292
2025-05-02 01:00:00,151.35,151.43,150.37,150.37,7.027,2025-05-02 01:59:59.999,1059.02742,13,2.392,360.8271
2025-05-02 02:00:00,150.28,151.04,150.23,150.57,112.43,2025-05-02 02:59:59.999,16912.1734,17,89.207,13412.11315
2025-05-02 03:00:00,150.54,150.8,150.27,150.8,3.445,2025-05-02 03:59:59.999,518.54672,13,2.378,358.03126
2025-05-02 04:00:00,150.67,150.68,150.32,150.32,12.627,2025-05-02 04:59:59.999,1902.32094,5,0.032,4.82176
2025-05-02 05:00:00,150.11,150.15,149.5,149.5,14.531,2025-05-02 05:59:59.999,2179.5895,24,9.001,1351.05393
2025-05-02 06:00:00,149.42,149.47,148.71,149.06,23.786,2025-05-02 06:59:59.999,3547.18728,39,4.194,625.39235
2025-05-02 07:00:00,149.11,149.11,148.47,148.47,5.111,2025-05-02 07:59:59.999,760.50275,11,3.164,471.18572
2025-05-02 08:00:00,148.51,149.5,148.45,149.43,44.372,2025-05-02 08:59:59.999,6592.88016,7,10.246,1524.84966
