open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-06-03 02:00:00,6.553,6.553,6.389,6.389,43.14,2025-06-03 02:59:59.999,279.19866,8,0.72,4.63464
2025-06-03 03:00:00,6.385,6.385,6.353,6.353,7.7,2025-06-03 03:59:59.999,49.04098,2,0.0,0.0
2025-06-03 04:00:00,6.325,6.325,6.291,6.294,11.53,2025-06-03 04:59:59.999,72.76751,4,0.5,3.147
2025-06-03 05:00:00,6.294,6.294,6.294,6.294,0.0,2025-06-03 05:59:59.999,0.0,0,0.0,0.0
2025-06-03 06:00:00,6.372,6.389,6.372,6.389,10.53,2025-06-03 06:59:59.999,67.10566,3,10.53,67.10566
2025-06-03 07:00:00,6.389,6.389,6.389,6.389,0.0,2025-06-03 07:59:59.999,0.0,0,0.0,0.0
2025-06-03 08:00:00,6.404,6.435,6.353,6.353,11.6,2025-06-03 08:59:59.999,74.2092,3,7.74,49.68662
2025-06-03 09:00:00,6.351,6.351,6.351,6.351,0.61,2025-06-03 09:59:59.999,3.87411,1,0.0,0.0
2025-06-03 10:00:00,6.435,6.439,6.435,6.439,4.36,2025-06-03 10:59:59.999,28.0586,2,4.36,28.0586
2025-06-03 11:00:00,6.444,6.472,6.444,6.472,26.33,2025-06-03 11:59:59.999,169.8812,4,7.02,45.41172
2025-06-03 12:00:00,6.472,6.472,6.472,6.472,0.0,2025-06-03 12:59:59.999,0.0,0,0.0,0.0
2025-06-03 13:00:00,6.5,7.088,6.5,6.852,776.14,2025-06-03 13:59:59.999,5326.75991,140,616.89,4237.05139
2025-06-03 14:00:00,6.845,6.845,6.768,6.843,36.03,2025-06-03 14:59:59.999,244.84149,10,0.5,3.4215
2025-06-03 15:00:00,6.793,6.793,6.74,6.74,11.49,2025-06-03 15:59:59.999,77.50124,6,2.83,19.0742
2025-06-03 16:00:00,6.737,6.737,6.667,6.667,57.93,2025-06-03 16:59:59.999,388.33946,11,0.0,0.0
2025-06-03 17:00:00,6.667,6.667,6.667,6.667,0.0,2025-06-03 17:59:59.999,0.0,0,0.0,0.0
2025-06-03 18:00:00,6.644,6.644,6.632,6.632,26.5,2025-06-03 18:59:59.999,175.79678,3,0.0,0.0
2025-06-03 19:00:00,6.692,6.73,6.692,6.73,4.06,2025-06-03 19:59:59.999,27.3048,3,4.06,27.3048
2025-06-03 20:00:00,6.667,6.692,6.641,6.692,37.12,2025-06-03 20:59:59.999,247.93042,7,24.12,161.15122
2025-06-03 21:00:00,6.725,6.725,6.591,6.591,25.82,2025-06-03 21:59:59.999,170.81197,7,2.47,16.61075
2025-06-03 22:00:00,6.641,6.641,6.641,6.641,0.5,2025-06-03 22:59:59.999,3.3205,2,0.5,3.3205
2025-06-03 23:00:00,6.641,6.641,6.641,6.641,0.0,2025-06-03 23:59:59.999,0.0,0,0.0,0.0
2025-06-04 00:00:00,6.591,6.641,6.578,6.641,6.45,2025-06-04 00:59:59.999,42.47298,5,0.5,3.3205
2025-06-04 01:00:00,6.663,6.663,6.663,6.663,3.73,2025-06-04 01:59:59.999,24.85299,1,3.73,24.85299
2025-06-04 02:00:00,6.692,6.696,6.692,6.696,4.21,2025-06-04 02:59:59.999,28.18816,5,4.21,28.18816
2025-06-04 03:00:00,6.696,6.696,6.696,6.696,0.0,2025-06-04 03:59:59.999,0.0,0,0.0,0.0
2025-06-04 04:00:00,6.73,6.742,6.73,6.742,0.63,2025-06-04 04:59:59.999,4.2459,2,0.63,4.2459
2025-06-04 05:00:00,6.692,6.742,6.692,6.742,1.0,2025-06-04 05:59:59.999,6.717,2,0.5,3.371
2025-06-04 06:00:00,6.742,6.742,6.742,6.742,0.0,2025-06-04 06:59:59.999,0.0,0,0.0,0.0
2025-06-04 07:00:00,6.692,6.692,6.692,6.692,0.5,2025-06-04 07:59:59.999,3.346,1,0.0,0.0
2025-06-04 08:00:00,6.742,6.797,6.742,6.797,13.0,2025-06-04 08:59:59.999,88.06428,6,13.0,88.06428
2025-06-04 09:00:00,6.83,6.83,6.83,6.83,3.64,2025-06-04 09:59:59.999,24.8612,1,3.64,24.8612
2025-06-04 10:00:00,6.83,6.83,6.83,6.83,0.0,2025-06-04 10:59:59.999,0.0,0,0.0,0.0
2025-06-04 11:00:00,6.83,6.83,6.83,6.83,0.0,2025-06-04 11:59:59.999,0.0,0,0.0,0.0
2025-06-04 12:00:00,6.743,6.743,6.478,6.478,197.39,2025-06-04 12:59:59.999,1307.70666,26,0.0,0.0
2025-06-04 13:00:00,6.541,6.541,6.291,6.291,246.97,2025-06-04 13:59:59.999,1585.0118,31,51.52,332.15607
2025-06-04 14:00:00,6.359,6.372,6.359,6.372,18.93,2025-06-04 14:59:59.999,120.42657,2,18.93,120.42657
2025-06-04 15:00:00,6.404,6.5,6.404,6.5,18.58,2025-06-04 15:59:59.999,119.92834,5,18.58,119.92834
2025-06-04 16:00:00,6.417,6.417,6.417,6.417,3.82,2025-06-04 16:59:59.999,24.51294,1,0.0,0.0
2025-06-04 17:00:00,6.385,6.386,6.331,6.331,14.77,2025-06-04 17:59:59.999,93.98304,9,3.29,21.00738
2025-06-04 18:00:00,6.389,6.401,6.374,6.401,100.15,2025-06-04 18:59:59.999,639.1802,5,31.67,202.68868
2025-06-04 19:00:00,6.401,6.401,6.401,6.401,0.0,2025-06-04 19:59:59.999,0.0,0,0.0,0.0
2025-06-04 20:00:00,6.338,6.338,6.271,6.271,19.49,2025-06-04 20:59:59.999,122.70667,5,0.0,0.0
2025-06-04 21:00:00,6.271,6.271,6.271,6.271,0.0,2025-06-04 21:59:59.999,0.0,0,0.0,0.0
