open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-06-03 02:00:00,406.2,406.2,406.0,406.0,1.708,2025-06-03 02:59:59.999,693.621,2,1.708,693.621
2025-06-03 03:00:00,404.8,404.8,404.8,404.8,0.012,2025-06-03 03:59:59.999,4.8576,1,0.012,4.8576
2025-06-03 04:00:00,403.3,403.3,403.3,403.3,0.497,2025-06-03 04:59:59.999,200.4401,1,0.497,200.4401
2025-06-03 05:00:00,403.1,404.3,403.1,404.3,0.046,2025-06-03 05:59:59.999,18.557,3,0.007,2.8301
2025-06-03 06:00:00,405.1,405.1,403.9,403.9,0.118,2025-06-03 06:59:59.999,47.6723,3,0.044,17.7837
2025-06-03 07:00:00,402.7,402.7,402.7,402.7,0.008,2025-06-03 07:59:59.999,3.2216,1,0.0,0.0
2025-06-03 08:00:00,399.6,399.6,399.6,399.6,0.044,2025-06-03 08:59:59.999,17.5824,1,0.0,0.0
2025-06-03 09:00:00,399.8,399.8,399.8,399.8,0.066,2025-06-03 09:59:59.999,26.3868,1,0.0,0.0
2025-06-03 10:00:00,401.6,402.0,401.6,402.0,0.084,2025-06-03 10:59:59.999,33.744,2,0.024,9.648
2025-06-03 11:00:00,406.0,406.0,402.9,402.9,0.075,2025-06-03 11:59:59.999,30.2925,4,0.045,18.2025
2025-06-03 12:00:00,402.9,402.9,402.9,402.9,2.337,2025-06-03 12:59:59.999,941.5773,1,2.337,941.5773
2025-06-03 13:00:00,404.6,404.6,404.1,404.1,0.945,2025-06-03 13:59:59.999,381.8865,2,0.0,0.0
2025-06-03 14:00:00,404.7,405.3,404.7,405.3,3.176,2025-06-03 14:59:59.999,1286.4272,5,1.682,681.5066
2025-06-03 15:00:00,407.2,407.6,406.5,406.5,0.488,2025-06-03 15:59:59.999,198.4487,3,0.488,198.4487
2025-06-03 16:00:00,406.7,406.9,405.7,405.7,2.67,2025-06-03 16:59:59.999,1083.663,4,0.035,14.2415
2025-06-03 17:00:00,405.9,406.3,405.9,406.0,0.084,2025-06-03 17:59:59.999,34.1112,3,0.036,14.6268
2025-06-03 18:00:00,404.5,404.5,404.5,404.5,0.008,2025-06-03 18:59:59.999,3.236,1,0.0,0.0
2025-06-03 19:00:00,404.5,404.5,404.5,404.5,0.0,2025-06-03 19:59:59.999,0.0,0,0.0,0.0
2025-06-03 20:00:00,402.7,402.7,402.7,402.7,0.3,2025-06-03 20:59:59.999,120.81,1,0.3,120.81
2025-06-03 21:00:00,402.2,402.2,401.9,401.9,0.393,2025-06-03 21:59:59.999,158.0487,3,0.056,22.5232
2025-06-03 22:00:00,401.5,402.4,401.5,402.4,0.051,2025-06-03 22:59:59.999,20.4999,2,0.025,10.0375
2025-06-03 23:00:00,401.5,401.5,400.0,400.0,0.03,2025-06-03 23:59:59.999,12.012,2,0.0,0.0
2025-06-04 00:00:00,401.2,402.2,400.7,402.2,1.935,2025-06-04 00:59:59.999,777.9788,50,0.0,0.0
2025-06-04 01:00:00,403.5,403.5,403.5,403.5,0.01,2025-06-04 01:59:59.999,4.035,1,0.0,0.0
2025-06-04 02:00:00,403.5,403.5,403.5,403.5,0.0,2025-06-04 02:59:59.999,0.0,0,0.0,0.0
2025-06-04 03:00:00,404.2,404.2,404.2,404.2,0.069,2025-06-04 03:59:59.999,27.8898,1,0.069,27.8898
2025-06-04 04:00:00,404.2,404.2,404.2,404.2,0.0,2025-06-04 04:59:59.999,0.0,0,0.0,0.0
2025-06-04 05:00:00,404.2,404.2,404.2,404.2,0.0,2025-06-04 05:59:59.999,0.0,0,0.0,0.0
2025-06-04 06:00:00,403.1,403.1,403.1,403.1,0.143,2025-06-04 06:59:59.999,57.6433,1,0.143,57.6433
2025-06-04 07:00:00,402.8,402.8,402.8,402.8,0.009,2025-06-04 07:59:59.999,3.6252,1,0.0,0.0
2025-06-04 08:00:00,404.5,405.4,404.5,404.9,0.023,2025-06-04 08:59:59.999,9.3135,3,0.016,6.4792
2025-06-04 09:00:00,407.6,407.6,407.6,407.6,0.008,2025-06-04 09:59:59.999,3.2608,1,0.008,3.2608
2025-06-04 10:00:00,409.8,410.0,409.8,410.0,0.132,2025-06-04 10:59:59.999,54.095,2,0.132,54.095
2025-06-04 11:00:00,408.9,408.9,408.9,408.9,0.015,2025-06-04 11:59:59.999,6.1335,1,0.015,6.1335
2025-06-04 12:00:00,404.5,404.5,404.5,404.5,0.008,2025-06-04 12:59:59.999,3.236,1,0.0,0.0
2025-06-04 13:00:00,404.5,404.5,404.5,404.5,0.0,2025-06-04 13:59:59.999,0.0,0,0.0,0.0
2025-06-04 14:00:00,402.1,404.5,401.5,404.5,0.078,2025-06-04 14:59:59.999,31.3782,3,0.07,28.1662
2025-06-04 15:00:00,405.8,406.7,405.8,406.7,0.904,2025-06-04 15:59:59.999,367.5452,2,0.124,50.3192
2025-06-04 16:00:00,406.2,406.2,406.2,406.2,0.071,2025-06-04 16:59:59.999,28.8402,1,0.0,0.0
2025-06-04 17:00:00,406.2,406.2,406.2,406.2,0.0,2025-06-04 17:59:59.999,0.0,0,0.0,0.0
2025-06-04 18:00:00,407.6,427.7,407.6,407.8,24.653,2025-06-04 18:59:59.999,10110.5851,120,22.544,9249.1702
2025-06-04 19:00:00,407.7,407.7,406.6,406.6,2.073,2025-06-04 19:59:59.999,844.5243,6,0.0,0.0
2025-06-04 20:00:00,404.5,406.7,401.5,401.5,0.151,2025-06-04 20:59:59.999,61.3465,4,0.135,54.8985
2025-06-04 21:00:00,399.6,401.5,397.6,401.5,2.435,2025-06-04 21:59:59.999,971.7032,9,0.954,381.7154
2025-06-04 22:00:00,400.2,401.6,400.2,401.5,1.048,2025-06-04 22:59:59.999,419.6254,5,0.143,57.4111
2025-06-04 23:00:00,399.9,400.4,399.9,400.4,0.028,2025-06-04 23:59:59.999,11.2052,7,0.0,0.0
2025-06-05 00:00:00,399.9,403.5,399.3,401.7,3.029,2025-06-05 00:59:59.999,1213.1527,69,1.765,706.9199
2025-06-05 01:00:00,402.6,402.6,401.6,401.6,0.073,2025-06-05 01:59:59.999,29.3838,2,0.067,26.9742
