open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-06-03 02:00:00,1.342e-05,1.344e-05,1.325e-05,1.326e-05,473096984.0,2025-06-03 02:59:59.999,6304.84414758,42,230495537.0,3085.11395379
2025-06-03 03:00:00,1.326e-05,1.326e-05,1.318e-05,1.322e-05,45648155.0,2025-06-03 03:59:59.999,605.13803536,7,1176628.0,15.57902198
2025-06-03 04:00:00,1.322e-05,1.322e-05,1.313e-05,1.313e-05,30516596.0,2025-06-03 04:59:59.999,401.82699053,10,21868122.0,288.1336841
2025-06-03 05:00:00,1.319e-05,1.322e-05,1.319e-05,1.321e-05,252690484.0,2025-06-03 05:59:59.999,3333.61619218,6,223855073.0,2952.64841287
2025-06-03 06:00:00,1.321e-05,1.321e-05,1.321e-05,1.321e-05,0.0,2025-06-03 06:59:59.999,0.0,0,0.0,0.0
2025-06-03 07:00:00,1.32e-05,1.321e-05,1.319e-05,1.319e-05,30124161.0,2025-06-03 07:59:59.999,397.64384765,4,30124161.0,397.64384765
2025-06-03 08:00:00,1.315e-05,1.315e-05,1.307e-05,1.311e-05,45202221.0,2025-06-03 08:59:59.999,592.03046707,11,29062323.0,380.80251764
2025-06-03 09:00:00,1.31e-05,1.316e-05,1.307e-05,1.316e-05,264033372.0,2025-06-03 09:59:59.999,3458.93166213,80,3669724.0,48.29356784
2025-06-03 10:00:00,1.318e-05,1.319e-05,1.318e-05,1.318e-05,20924564.0,2025-06-03 10:59:59.999,275.82919036,4,20924564.0,275.82919036
2025-06-03 11:00:00,1.318e-05,1.318e-05,1.314e-05,1.317e-05,42471062.0,2025-06-03 11:59:59.999,559.51166269,5,3796507.0,49.99999719
2025-06-03 12:00:00,1.317e-05,1.317e-05,1.317e-05,1.317e-05,15110118.0,2025-06-03 12:59:59.999,199.00025406,4,15110118.0,199.00025406
2025-06-03 13:00:00,1.317e-05,1.32e-05,1.317e-05,1.318e-05,7582827.0,2025-06-03 13:59:59.999,100.01021317,5,0.0,0.0
2025-06-03 14:00:00,1.314e-05,1.331e-05,1.314e-05,1.331e-05,10481491.0,2025-06-03 14:59:59.999,139.07237459,6,10481491.0,139.07237459
2025-06-03 15:00:00,1.331e-05,1.331e-05,1.325e-05,1.328e-05,38547039.0,2025-06-03 15:59:59.999,511.5099042,6,5084970.0,67.6809507
2025-06-03 16:00:00,1.32e-05,1.322e-05,1.318e-05,1.318e-05,11987972.0,2025-06-03 16:59:59.999,158.089184,10,0.0,0.0
2025-06-03 17:00:00,1.322e-05,1.322e-05,1.317e-05,1.317e-05,66512209.0,2025-06-03 17:59:59.999,877.01606127,4,753214.0,9.95748908
2025-06-03 18:00:00,1.316e-05,1.316e-05,1.315e-05,1.315e-05,3869724.0,2025-06-03 18:59:59.999,50.92356784,2,0.0,0.0
2025-06-03 19:00:00,1.32e-05,1.324e-05,1.317e-05,1.317e-05,58772738.0,2025-06-03 19:59:59.999,776.29049049,12,4533026.0,59.96436729
2025-06-03 20:00:00,1.309e-05,1.309e-05,1.303e-05,1.308e-05,27153608.0,2025-06-03 20:59:59.999,354.83012263,16,0.0,0.0
2025-06-03 21:00:00,1.306e-05,1.307e-05,1.295e-05,1.295e-05,48043978.0,2025-06-03 21:59:59.999,625.57488382,24,4531794.0,59.09621048
2025-06-03 22:00:00,1.305e-05,1.306e-05,1.303e-05,1.306e-05,22952425.0,2025-06-03 22:59:59.999,299.4312282,7,12320185.0,160.893141
2025-06-03 23:00:00,1.303e-05,1.303e-05,1.303e-05,1.303e-05,4185174.0,2025-06-03 23:59:59.999,54.53281722,1,0.0,0.0
2025-06-04 00:00:00,1.296e-05,1.305e-05,1.296e-05,1.305e-05,243864746.0,2025-06-04 00:59:59.999,3165.21500499,5,52532187.0,685.54504035
2025-06-04 01:00:00,1.307e-05,1.316e-05,1.307e-05,1.307e-05,166937899.0,2025-06-04 01:59:59.999,2192.89415955,12,163004575.0,2141.46979887
2025-06-04 02:00:00,1.305e-05,1.305e-05,1.305e-05,1.305e-05,12500000.0,2025-06-04 02:59:59.999,163.125,2,0.0,0.0
2025-06-04 03:00:00,1.31e-05,1.318e-05,1.31e-05,1.315e-05,22771915.0,2025-06-04 03:59:59.999,299.25187372,8,15733512.0,207.03653822
2025-06-04 04:00:00,1.31e-05,1.31e-05,1.31e-05,1.31e-05,220201.0,2025-06-04 04:59:59.999,2.8846331,1,0.0,0.0
2025-06-04 05:00:00,1.313e-05,1.314e-05,1.307e-05,1.313e-05,44531801.0,2025-06-04 05:59:59.999,584.2831691,8,43002750.0,564.29847253
2025-06-04 06:00:00,1.307e-05,1.307e-05,1.306e-05,1.306e-05,2361666.0,2025-06-04 06:59:59.999,30.86476469,2,0.0,0.0
2025-06-04 07:00:00,1.309e-05,1.309e-05,1.309e-05,1.309e-05,8074939.0,2025-06-04 07:59:59.999,105.70095151,2,0.0,0.0
2025-06-04 08:00:00,1.309e-05,1.309e-05,1.309e-05,1.309e-05,0.0,2025-06-04 08:59:59.999,0.0,0,0.0,0.0
2025-06-04 09:00:00,1.309e-05,1.309e-05,1.309e-05,1.309e-05,0.0,2025-06-04 09:59:59.999,0.0,0,0.0,0.0
2025-06-04 10:00:00,1.314e-05,1.314e-05,1.314e-05,1.314e-05,1000000.0,2025-06-04 10:59:59.999,13.14,1,1000000.0,13.14
2025-06-04 11:00:00,1.303e-05,1.303e-05,1.299e-05,1.299e-05,28126160.0,2025-06-04 11:59:59.999,365.82857559,12,0.0,0.0
2025-06-04 12:00:00,1.293e-05,1.293e-05,1.292e-05,1.292e-05,4107091.0,2025-06-04 12:59:59.999,53.07916751,6,0.0,0.0
2025-06-04 13:00:00,1.291e-05,1.291e-05,1.286e-05,1.291e-05,47359246.0,2025-06-04 13:59:59.999,610.32903333,12,12284511.0,158.58606027
2025-06-04 14:00:00,1.286e-05,1.29e-05,1.28e-05,1.29e-05,21886227.0,2025-06-04 14:59:59.999,281.12418602,12,7777130.0,100.20905294
2025-06-04 15:00:00,1.292e-05,1.302e-05,1.291e-05,1.302e-05,71109579.0,2025-06-04 15:59:59.999,919.06484215,7,4475626.0,58.1625588
2025-06-04 16:00:00,1.299e-05,1.3e-05,1.297e-05,1.297e-05,129465042.0,2025-06-04 16:59:59.999,1680.84307328,10,25352644.0,329.38214724
2025-06-04 17:00:00,1.297e-05,1.297e-05,1.296e-05,1.296e-05,8405976.0,2025-06-04 17:59:59.999,108.97044896,31,0.0,0.0
2025-06-04 18:00:00,1.296e-05,1.296e-05,1.296e-05,1.296e-05,461558.0,2025-06-04 18:59:59.999,5.98179168,1,461558.0,5.98179168
2025-06-04 19:00:00,1.296e-05,1.296e-05,1.296e-05,1.296e-05,0.0,2025-06-04 19:59:59.999,0.0,0,0.0,0.0
2025-06-04 20:00:00,1.29e-05,1.29e-05,1.274e-05,1.279e-05,94328688.0,2025-06-04 20:59:59.999,1205.33077563,26,1925848.0,24.64999028
2025-06-04 21:00:00,1.276e-05,1.29e-05,1.272e-05,1.285e-05,55375332.0,2025-06-04 21:59:59.999,708.72711084,13,22903346.0,295.05031506
2025-06-04 22:00:00,1.282e-05,1.282e-05,1.282e-05,1.282e-05,3669724.0,2025-06-04 22:59:59.999,47.04586168,1,0.0,0.0
2025-06-04 23:00:00,1.282e-05,1.283e-05,1.277e-05,1.277e-05,28440317.0,2025-06-04 23:59:59.999,364.53025827,234,4194879.0,53.78501501
2025-06-05 00:00:00,1.282e-05,1.285e-05,1.278e-05,1.285e-05,381390673.0,2025-06-05 00:59:59.999,4884.66769,97,1925552.0,24.67840468
2025-06-05 01:00:00,1.29e-05,1.29e-05,1.29e-05,1.29e-05,3669724.0,2025-06-05 01:59:59.999,47.3394396,2,3669724.0,47.3394396
