open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-05-28 13:00:00,2665.04,2686.99,2656.97,2656.97,28.1446,2025-05-28 13:59:59.999,75098.333165,102,2.9858,7996.328902
2025-05-28 14:00:00,2658.03,2658.03,2623.85,2629.7,8.1304,2025-05-28 14:59:59.999,21492.458841,119,2.8695,7587.016765
2025-05-28 15:00:00,2635.82,2639.75,2614.91,2627.4,5.927,2025-05-28 15:59:59.999,15577.242227,65,3.0456,8014.948971
2025-05-28 16:00:00,2633.25,2642.55,2628.84,2639.1,4.4788,2025-05-28 16:59:59.999,11817.58521,39,4.2192,11132.13359
2025-05-28 17:00:00,2639.74,2662.29,2639.74,2653.38,5.7503,2025-05-28 17:59:59.999,15275.448906,75,5.0233,13346.257511
2025-05-28 18:00:00,2653.61,2655.74,2634.55,2635.83,2.0972,2025-05-28 18:59:59.999,5538.951873,34,0.1629,431.687488
2025-05-28 19:00:00,2634.56,2652.71,2617.24,2619.69,10.1512,2025-05-28 19:59:59.999,26758.151946,73,2.7639,7308.596957
2025-05-28 20:00:00,2615.03,2635.86,2613.32,2635.86,8.58,2025-05-28 20:59:59.999,22531.497282,44,5.0867,13391.50182
2025-05-28 21:00:00,2631.51,2657.98,2631.51,2647.89,3.9032,2025-05-28 21:59:59.999,10327.598901,51,2.6067,6900.012921
2025-05-28 22:00:00,2650.72,2652.13,2639.25,2648.58,9.8382,2025-05-28 22:59:59.999,25989.797978,36,0.9999,2644.968748
2025-05-28 23:00:00,2649.61,2685.14,2649.61,2680.18,12.6997,2025-05-28 23:59:59.999,33919.713753,107,9.0888,24257.981054
2025-05-29 00:00:00,2681.42,2718.19,2673.7,2718.19,44.7901,2025-05-29 00:59:59.999,120746.418124,356,42.6828,115065.04293
2025-05-29 01:00:00,2718.59,2719.95,2699.84,2712.43,12.7109,2025-05-29 01:59:59.999,34486.478937,82,4.43,12013.482571
2025-05-29 02:00:00,2714.4,2779.0,2704.59,2766.56,122.655,2025-05-29 02:59:59.999,335112.238956,538,108.184,295805.843483
2025-05-29 03:00:00,2772.34,2772.34,2747.82,2761.32,7.2271,2025-05-29 03:59:59.999,19922.672794,85,2.8428,7849.010139
2025-05-29 04:00:00,2764.16,2765.16,2704.46,2730.06,28.6338,2025-05-29 04:59:59.999,78047.794595,202,4.9964,13632.814201
2025-05-29 05:00:00,2729.59,2736.34,2718.85,2724.62,7.5971,2025-05-29 05:59:59.999,20758.916436,63,7.0643,19307.409734
2025-05-29 06:00:00,2725.81,2732.92,2721.34,2724.8,1.0983,2025-05-29 06:59:59.999,2994.708639,34,0.9477,2584.17175
2025-05-29 07:00:00,2721.12,2736.0,2721.12,2729.53,0.172,2025-05-29 07:59:59.999,469.044259,14,0.1045,285.275813
2025-05-29 08:00:00,2727.51,2732.46,2715.5,2725.86,76.3866,2025-05-29 08:59:59.999,208485.927497,93,44.6981,122003.698579
2025-05-29 09:00:00,2722.88,2738.67,2720.01,2738.67,0.9243,2025-05-29 09:59:59.999,2529.076691,19,0.8476,2320.150609
2025-05-29 10:00:00,2738.35,2743.11,2725.53,2735.78,18.3208,2025-05-29 10:59:59.999,50100.199069,19,18.2952,50030.182173
2025-05-29 11:00:00,2730.0,2732.81,2710.02,2716.21,4.0963,2025-05-29 11:59:59.999,11127.740436,39,0.9923,2695.55487
2025-05-29 12:00:00,2718.17,2719.34,2678.26,2695.62,23.395,2025-05-29 12:59:59.999,63085.685319,164,4.0134,10837.847693
2025-05-29 13:00:00,2692.96,2697.93,2655.74,2657.72,11.3645,2025-05-29 13:59:59.999,30314.945328,145,4.0481,10784.047534
2025-05-29 14:00:00,2665.14,2676.61,2623.71,2674.84,53.4299,2025-05-29 14:59:59.999,142200.594327,280,8.1447,21649.42949
2025-05-29 15:00:00,2672.99,2672.99,2642.92,2650.82,5.3198,2025-05-29 15:59:59.999,14122.896656,70,0.2725,724.817812
2025-05-29 16:00:00,2644.65,2658.9,2634.55,2634.55,13.3966,2025-05-29 16:59:59.999,35466.708719,68,10.742,28452.325273
2025-05-29 17:00:00,2645.54,2667.76,2639.98,2660.99,20.4745,2025-05-29 17:59:59.999,54334.118549,62,17.9518,47642.639133
2025-05-29 18:00:00,2659.11,2674.52,2646.41,2650.0,8.6054,2025-05-29 18:59:59.999,22872.968804,58,3.4311,9126.367033
2025-05-29 19:00:00,2655.48,2655.48,2630.63,2651.0,33.5638,2025-05-29 19:59:59.999,88766.447981,88,4.1702,11019.543533
2025-05-29 20:00:00,2651.83,2661.14,2643.04,2645.89,2.8731,2025-05-29 20:59:59.999,7628.366962,41,1.8828,4999.300122
2025-05-29 21:00:00,2647.36,2662.0,2642.66,2662.0,1.8872,2025-05-29 21:59:59.999,5009.977635,26,1.3186,3504.679132
2025-05-29 22:00:00,2662.29,2668.83,2645.45,2645.45,9.4441,2025-05-29 22:59:59.999,25107.258007,61,6.2411,16588.245593
2025-05-29 23:00:00,2650.14,2650.14,2617.6,2632.51,63.1232,2025-05-29 23:59:59.999,165847.656162,111,10.0477,26434.359155
2025-05-30 00:00:00,2632.65,2645.15,2561.91,2565.04,77.2477,2025-05-30 00:59:59.999,200415.995318,372,18.2352,47449.422467
2025-05-30 01:00:00,2568.39,2606.83,2568.39,2600.48,3.5626,2025-05-30 01:59:59.999,9260.073636,61,3.266,8488.225174
2025-05-30 02:00:00,2604.7,2631.03,2604.7,2629.7,7.7622,2025-05-30 02:59:59.999,20355.406859,74,1.4358,3760.881414
2025-05-30 03:00:00,2629.55,2638.9,2629.55,2631.38,5.6009,2025-05-30 03:59:59.999,14766.14451,48,4.9334,13006.753105
2025-05-30 04:00:00,2630.15,2635.72,2621.73,2635.31,0.9497,2025-05-30 04:59:59.999,2492.969493,28,0.3226,848.395144
2025-05-30 05:00:00,2639.17,2649.18,2631.35,2643.4,4.7236,2025-05-30 05:59:59.999,12469.127975,37,4.538,11979.700891
2025-05-30 06:00:00,2639.89,2640.55,2609.09,2616.92,5.7822,2025-05-30 06:59:59.999,15228.297876,55,4.0967,10811.22788
2025-05-30 07:00:00,2622.85,2639.75,2617.24,2624.65,1.8506,2025-05-30 07:59:59.999,4861.815151,42,0.8496,2237.846439
2025-05-30 08:00:00,2620.47,2624.2,2610.96,2620.7,0.265,2025-05-30 08:59:59.999,693.761767,19,0.246,644.010675
2025-05-30 09:00:00,2619.72,2620.95,2590.91,2614.93,2.112,2025-05-30 09:59:59.999,5491.548186,58,0.1299,338.000491
2025-05-30 10:00:00,2614.94,2622.5,2606.68,2622.5,1.3472,2025-05-30 10:59:59.999,3525.778667,20,0.975,2553.541196
2025-05-30 11:00:00,2621.49,2625.53,2616.68,2622.07,0.6884,2025-05-30 11:59:59.999,1805.662055,19,0.4538,1191.091753
2025-05-30 12:00:00,2624.11,2624.11,2583.07,2615.94,2.4051,2025-05-30 12:59:59.999,6251.221368,95,0.62,1615.48071
2025-05-30 13:00:00,2612.0,2618.44,2575.85,2575.85,6.07,2025-05-30 13:59:59.999,15798.03385,110,3.2783,8559.148915
2025-05-30 14:00:00,2583.11,2600.18,2583.11,2595.47,1.3538,2025-05-30 14:59:59.999,3515.663754,25,1.1116,2887.486184
2025-05-30 15:00:00,2597.06,2614.14,2595.47,2597.35,4.4781,2025-05-30 15:59:59.999,11643.512532,42,3.9377,10239.563276
2025-05-30 16:00:00,2597.8,2604.24,2535.34,2546.49,32.6263,2025-05-30 16:59:59.999,83181.075624,185,23.7996,60632.521642
2025-05-30 17:00:00,2544.5,2558.46,2541.96,2547.51,10.2145,2025-05-30 17:59:59.999,26024.910237,53,7.293,18586.419564
2025-05-30 18:00:00,2547.49,2577.14,2546.89,2577.14,27.2457,2025-05-30 18:59:59.999,70090.63015,97,24.5598,63201.497334
2025-05-30 19:00:00,2578.86,2582.28,2574.21,2575.32,6.2429,2025-05-30 19:59:59.999,16085.61925,40,3.909,10077.057482
2025-05-30 20:00:00,2571.68,2589.23,2565.51,2581.39,6.7972,2025-05-30 20:59:59.999,17576.654563,33,5.8353,15103.957175
2025-05-30 21:00:00,2578.89,2584.02,2565.16,2570.0,19.0624,2025-05-30 21:59:59.999,49097.277623,93,4.2247,10906.471896
2025-05-30 22:00:00,2568.18,2568.46,2523.97,2527.71,58.6371,2025-05-30 22:59:59.999,149511.698263,171,11.542,29458.257361
2025-05-30 23:00:00,2524.19,2534.65,2510.57,2529.21,11.9152,2025-05-30 23:59:59.999,30049.041829,106,8.1353,20526.307521
2025-05-31 00:00:00,2528.35,2538.0,2505.16,2518.72,33.7186,2025-05-31 00:59:59.999,84782.189522,200,24.344,61181.193617
2025-05-31 01:00:00,2520.6,2526.58,2480.0,2487.85,34.7994,2025-05-31 01:59:59.999,86808.562109,128,7.112,17737.47042
2025-05-31 02:00:00,2495.0,2515.59,2487.88,2492.43,20.5867,2025-05-31 02:59:59.999,51498.264476,89,10.4871,26305.468558
2025-05-31 03:00:00,2495.57,2515.26,2490.02,2512.23,12.3448,2025-05-31 03:59:59.999,30950.093643,59,11.1215,27886.092101
2025-05-31 04:00:00,2508.5,2522.36,2506.99,2521.8,32.8331,2025-05-31 04:59:59.999,82498.758947,79,24.0425,60446.412274
2025-05-31 05:00:00,2519.2,2523.63,2516.26,2517.0,2.3282,2025-05-31 05:59:59.999,5862.616284,22,1.8333,4617.267764
2025-05-31 06:00:00,2520.95,2524.98,2517.1,2524.98,3.6357,2025-05-31 06:59:59.999,9155.601242,12,2.0036,5047.13235
2025-05-31 07:00:00,2522.39,2525.0,2513.92,2525.0,2.5609,2025-05-31 07:59:59.999,6441.625629,12,0.3599,908.336363
2025-05-31 08:00:00,2523.31,2528.04,2522.22,2527.64,9.866,2025-05-31 08:59:59.999,24911.383134,27,9.8547,24882.833184
2025-05-31 09:00:00,2521.9,2525.76,2521.9,2523.0,0.124,2025-05-31 09:59:59.999,312.9267,7,0.0803,202.62803
2025-05-31 10:00:00,2526.27,2534.89,2511.31,2520.78,13.9049,2025-05-31 10:59:59.999,34989.113384,72,0.4914,1240.562804
2025-05-31 11:00:00,2522.08,2522.08,2513.85,2516.88,0.8326,2025-05-31 11:59:59.999,2093.203293,8,0.0224,56.439149
2025-05-31 12:00:00,2521.92,2537.19,2521.92,2537.19,1.2469,2025-05-31 12:59:59.999,3156.860661,29,1.1101,2810.688128
2025-05-31 13:00:00,2538.11,2545.79,2529.01,2529.96,27.5893,2025-05-31 13:59:59.999,69852.510034,84,4.1806,10625.930619
2025-05-31 14:00:00,2532.67,2543.42,2532.67,2543.36,0.7882,2025-05-31 14:59:59.999,2003.74431,36,0.7397,1880.604936
2025-05-31 15:00:00,2540.9,2549.86,2534.48,2535.29,2.3805,2025-05-31 15:59:59.999,6052.233761,39,0.4957,1261.8156
2025-05-31 16:00:00,2537.3,2547.23,2535.35,2539.23,0.7581,2025-05-31 16:59:59.999,1928.437156,33,0.6439,1638.178355
2025-05-31 17:00:00,2537.93,2538.54,2525.08,2525.08,2.4119,2025-05-31 17:59:59.999,6119.415997,25,0.1445,366.53442
2025-05-31 18:00:00,2529.43,2540.57,2529.43,2538.61,2.0059,2025-05-31 18:59:59.999,5089.162162,35,0.2084,529.180322
2025-05-31 19:00:00,2541.48,2541.48,2537.28,2537.28,0.7296,2025-05-31 19:59:59.999,1852.655307,14,0.2027,514.59787
