open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-05-27 14:00:00,109894.63,110188.41,108768.09,109239.82,0.69685,2025-05-27 14:59:59.999,76177.2162233,188,0.43234,47280.2273967
2025-05-27 15:00:00,109141.27,110215.93,109141.27,110215.93,0.19135,2025-05-27 15:59:59.999,21014.3012974,75,0.09828,10797.1655045
2025-05-27 16:00:00,110187.29,110495.74,109961.76,110269.5,0.13706,2025-05-27 16:59:59.999,15106.5454864,66,0.07161,7896.7787847
2025-05-27 17:00:00,110394.52,110448.11,110016.06,110335.49,0.25744,2025-05-27 17:59:59.999,28344.8729484,51,0.04344,4787.728991
2025-05-27 18:00:00,110221.03,110429.98,109874.12,109874.12,0.47386,2025-05-27 18:59:59.999,52148.2511871,56,0.16044,17667.9898643
2025-05-27 19:00:00,110142.84,110142.84,109611.49,109912.03,0.15618,2025-05-27 19:59:59.999,17138.5595571,43,0.09791,10742.8391335
2025-05-27 20:00:00,109908.25,109923.05,109597.64,109698.22,0.17693,2025-05-27 20:59:59.999,19417.056474,39,0.06313,6936.1870101
2025-05-27 21:00:00,109597.64,109706.54,108844.61,108844.61,0.75402,2025-05-27 21:59:59.999,82409.4235807,105,0.25582,27910.871865
2025-05-27 22:00:00,108960.95,109171.1,108700.0,109008.94,0.19916,2025-05-27 22:59:59.999,21681.3357862,67,0.04648,5065.5774783
2025-05-27 23:00:00,109145.26,109171.09,108864.92,108949.43,0.14342,2025-05-27 23:59:59.999,15642.2655859,72,0.08849,9656.9001726
2025-05-28 00:00:00,108879.08,109390.99,108735.89,109218.44,0.70838,2025-05-28 00:59:59.999,77344.2533973,81,0.64086,69987.7618655
2025-05-28 01:00:00,109238.45,109306.12,108735.89,108735.89,2.44514,2025-05-28 01:59:59.999,265985.4505984,69,0.28817,31425.4810286
2025-05-28 02:00:00,108680.0,108891.6,108491.2,108662.44,0.22568,2025-05-28 02:59:59.999,24531.7280731,99,0.07945,8634.5665741
2025-05-28 03:00:00,108725.05,108936.52,108628.38,108936.52,0.59288,2025-05-28 03:59:59.999,64521.7859893,55,0.46327,50441.2472858
2025-05-28 04:00:00,108774.62,109079.45,108630.34,109028.85,0.17261,2025-05-28 04:59:59.999,18784.4811892,68,0.0175,1906.4475973
2025-05-28 05:00:00,108879.42,109116.07,108874.72,109116.07,0.08902,2025-05-28 05:59:59.999,9701.5389272,35,0.08644,9420.5286886
2025-05-28 06:00:00,108938.72,108938.72,108717.86,108872.37,0.04547,2025-05-28 06:59:59.999,4948.4171296,31,0.01737,1890.1897205
2025-05-28 07:00:00,108689.63,109031.74,108689.63,108778.32,0.08822,2025-05-28 07:59:59.999,9610.2222484,12,0.07589,8269.263985
2025-05-28 08:00:00,108866.51,109119.27,108700.0,109061.13,0.06089,2025-05-28 08:59:59.999,6628.2906214,26,0.00529,576.5768538
2025-05-28 09:00:00,109035.12,109035.12,108550.0,108870.39,0.52061,2025-05-28 09:59:59.999,56564.9828479,37,0.22034,23931.8556085
2025-05-28 10:00:00,108700.0,108826.64,108342.37,108708.78,0.12656,2025-05-28 10:59:59.999,13734.6664917,37,0.05703,6193.7314152
2025-05-28 11:00:00,108900.05,108960.64,108727.26,108823.55,0.11371,2025-05-28 11:59:59.999,12381.8594229,26,0.096,10455.7732323
2025-05-28 12:00:00,108846.84,109072.22,108794.41,108841.19,0.05414,2025-05-28 12:59:59.999,5896.7848561,47,0.03101,3378.6190551
2025-05-28 13:00:00,108935.46,108943.78,108083.71,108083.71,0.36117,2025-05-28 13:59:59.999,39246.0022613,96,0.25764,28031.1515001
2025-05-28 14:00:00,108079.51,108294.1,107536.12,107578.1,1.85781,2025-05-28 14:59:59.999,200558.8972333,210,0.38029,41049.2554336
2025-05-28 15:00:00,107524.51,107584.99,107056.52,107056.52,1.76761,2025-05-28 15:59:59.999,189634.7717148,172,0.34522,37066.2313117
2025-05-28 16:00:00,107288.5,107413.1,107199.37,107413.1,0.17995,2025-05-28 16:59:59.999,19312.6986027,62,0.1526,16379.1420883
