open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-05-29 13:00:00,0.7511,0.7511,0.742,0.7424,2033.6,2025-05-29 13:59:59.999,1513.33281,49,1028.7,765.53809
2025-05-29 14:00:00,0.7421,0.7442,0.7338,0.7425,12168.5,2025-05-29 14:59:59.999,8974.22345,143,6659.9,4909.39132
2025-05-29 15:00:00,0.7402,0.7418,0.7373,0.7384,1504.6,2025-05-29 15:59:59.999,1111.83725,11,13.4,9.9093
2025-05-29 16:00:00,0.7377,0.7378,0.7344,0.7344,2668.2,2025-05-29 16:59:59.999,1964.43384,15,2411.8,1776.07922
2025-05-29 17:00:00,0.7348,0.7382,0.7318,0.7371,40076.6,2025-05-29 17:59:59.999,29520.38123,60,2742.1,2016.70265
2025-05-29 18:00:00,0.7367,0.7391,0.7299,0.7319,16008.9,2025-05-29 18:59:59.999,11710.51326,45,2547.2,1862.186
2025-05-29 19:00:00,0.7298,0.73,0.7231,0.7271,8417.6,2025-05-29 19:59:59.999,6118.32792,76,4402.3,3205.36868
2025-05-29 20:00:00,0.7276,0.7308,0.7276,0.7282,924.9,2025-05-29 20:59:59.999,674.4731,20,505.5,368.51362
2025-05-29 21:00:00,0.7293,0.7352,0.7293,0.7352,38198.8,2025-05-29 21:59:59.999,27998.19498,77,28800.3,21109.18156
2025-05-29 22:00:00,0.7355,0.7355,0.7266,0.7266,15646.8,2025-05-29 22:59:59.999,11446.12325,37,3883.3,2825.39542
2025-05-29 23:00:00,0.7267,0.7271,0.7207,0.7207,8814.6,2025-05-29 23:59:59.999,6382.38952,56,1725.6,1246.81686
2025-05-30 00:00:00,0.7218,0.7271,0.689,0.6936,55994.2,2025-05-30 00:59:59.999,39539.05108,369,11230.8,7972.56141
2025-05-30 01:00:00,0.6935,0.7088,0.6931,0.7044,18276.4,2025-05-30 01:59:59.999,12848.74846,114,7677.2,5385.96126
2025-05-30 02:00:00,0.7053,0.7117,0.7053,0.7093,2891.4,2025-05-30 02:59:59.999,2050.96679,33,237.2,168.55634
2025-05-30 03:00:00,0.7085,0.7121,0.7085,0.71,4637.5,2025-05-30 03:59:59.999,3293.58872,17,1108.2,788.62633
2025-05-30 04:00:00,0.7067,0.7084,0.7067,0.7084,629.4,2025-05-30 04:59:59.999,444.8124,5,13.6,9.62654
2025-05-30 05:00:00,0.7111,0.7111,0.7111,0.7111,1.6,2025-05-30 05:59:59.999,1.13776,1,0.0,0.0
2025-05-30 06:00:00,0.7098,0.7098,0.6976,0.7014,7255.0,2025-05-30 06:59:59.999,5076.14518,73,5191.5,3633.98486
2025-05-30 07:00:00,0.702,0.7046,0.6989,0.7013,413.9,2025-05-30 07:59:59.999,290.41925,16,384.1,269.46364
2025-05-30 08:00:00,0.6989,0.7023,0.6969,0.6996,1922.7,2025-05-30 08:59:59.999,1340.73777,14,840.3,586.19953
2025-05-30 09:00:00,0.7012,0.7029,0.6941,0.7018,2047.0,2025-05-30 09:59:59.999,1432.58828,47,754.3,527.10552
2025-05-30 10:00:00,0.7021,0.7073,0.7006,0.7073,1467.6,2025-05-30 10:59:59.999,1032.17338,37,632.7,444.77213
2025-05-30 11:00:00,0.7075,0.7096,0.7072,0.7092,318.5,2025-05-30 11:59:59.999,225.62063,19,146.5,103.84092
2025-05-30 12:00:00,0.7094,0.7102,0.701,0.7082,1122.9,2025-05-30 12:59:59.999,793.42623,53,496.0,348.9338
2025-05-30 13:00:00,0.7074,0.7086,0.6989,0.6989,15389.5,2025-05-30 13:59:59.999,10883.72819,27,358.9,252.45778
2025-05-30 14:00:00,0.6993,0.7032,0.6973,0.701,1886.1,2025-05-30 14:59:59.999,1319.29347,16,27.6,19.36674
2025-05-30 15:00:00,0.7029,0.7074,0.702,0.7032,4344.7,2025-05-30 15:59:59.999,3058.76884,34,853.1,601.26198
2025-05-30 16:00:00,0.7014,0.7014,0.6832,0.689,13197.9,2025-05-30 16:59:59.999,9074.37105,100,6667.9,4580.97223
2025-05-30 17:00:00,0.6924,0.6971,0.6924,0.6968,2386.3,2025-05-30 17:59:59.999,1658.42442,26,2225.9,1546.97417
2025-05-30 18:00:00,0.6973,0.7074,0.6973,0.7068,3710.4,2025-05-30 18:59:59.999,2616.20824,59,1632.9,1149.08225
2025-05-30 19:00:00,0.708,0.7144,0.708,0.7117,3082.0,2025-05-30 19:59:59.999,2195.55929,70,1834.8,1306.19035
2025-05-30 20:00:00,0.7099,0.7099,0.7074,0.7074,628.8,2025-05-30 20:59:59.999,445.64757,5,609.6,432.03989
2025-05-30 21:00:00,0.7064,0.7064,0.7047,0.7047,162.1,2025-05-30 21:59:59.999,114.35216,6,0.0,0.0
2025-05-30 22:00:00,0.7055,0.7055,0.6903,0.6903,7749.7,2025-05-30 22:59:59.999,5398.41852,67,5779.6,4028.80449
2025-05-30 23:00:00,0.6905,0.6988,0.6864,0.689,235055.2,2025-05-30 23:59:59.999,163122.59971,201,34950.4,24230.57507
2025-05-31 00:00:00,0.6905,0.6905,0.6707,0.6751,136582.5,2025-05-31 00:59:59.999,92705.01335,289,56598.1,38405.10361
2025-05-31 01:00:00,0.6741,0.6808,0.6676,0.6723,24771.4,2025-05-31 01:59:59.999,16734.27896,85,6948.3,4695.07978
2025-05-31 02:00:00,0.6733,0.6787,0.6663,0.6663,2630.4,2025-05-31 02:59:59.999,1763.438,26,1245.9,838.29846
2025-05-31 03:00:00,0.6662,0.6662,0.66,0.6623,18313.0,2025-05-31 03:59:59.999,12150.74156,75,7361.8,4886.5858
2025-05-31 04:00:00,0.6609,0.67,0.6583,0.67,15782.9,2025-05-31 04:59:59.999,10401.99421,57,3547.8,2341.07963
2025-05-31 05:00:00,0.6699,0.6707,0.6691,0.6707,908.6,2025-05-31 05:59:59.999,608.13177,7,908.6,608.13177
2025-05-31 06:00:00,0.666,0.6701,0.666,0.6686,1368.7,2025-05-31 06:59:59.999,916.46455,8,1164.8,780.53013
2025-05-31 07:00:00,0.6677,0.668,0.6637,0.6671,1781.3,2025-05-31 07:59:59.999,1187.53186,22,900.2,600.98276
2025-05-31 08:00:00,0.6659,0.6711,0.6658,0.6711,1176.1,2025-05-31 08:59:59.999,783.94375,17,1107.2,737.95392
2025-05-31 09:00:00,0.6691,0.6691,0.6647,0.6647,1930.5,2025-05-31 09:59:59.999,1284.35947,9,129.7,86.32527
2025-05-31 10:00:00,0.6672,0.67,0.6647,0.6652,1417.5,2025-05-31 10:59:59.999,945.2586,7,1145.9,764.58523
2025-05-31 11:00:00,0.6659,0.6659,0.6633,0.6635,36.2,2025-05-31 11:59:59.999,24.04092,6,25.9,17.20298
2025-05-31 12:00:00,0.664,0.6748,0.664,0.6748,732.8,2025-05-31 12:59:59.999,493.3327,16,719.5,484.44165
2025-05-31 13:00:00,0.6746,0.6787,0.674,0.674,4554.4,2025-05-31 13:59:59.999,3076.61807,27,1937.9,1307.38304
2025-05-31 14:00:00,0.6761,0.6813,0.6761,0.6799,383.9,2025-05-31 14:59:59.999,261.0849,24,353.5,240.4853
2025-05-31 15:00:00,0.6802,0.6858,0.6789,0.6794,6827.1,2025-05-31 15:59:59.999,4655.28614,37,4850.8,3308.13086
2025-05-31 16:00:00,0.684,0.6878,0.6833,0.6878,2756.1,2025-05-31 16:59:59.999,1887.67314,16,1176.9,806.13702
2025-05-31 17:00:00,0.6873,0.688,0.6857,0.6857,1065.6,2025-05-31 17:59:59.999,730.97313,6,1063.9,729.80744
